Date,Open,High,Low,Close
2000-03-09 00:00:00+00:00,7483.770058575464,7794.159123525514,7318.464335990526,7668.1072213202715
2000-03-10 00:00:00+00:00,7675.623317905454,7922.280900111632,7503.89864493194,7682.122207172215
2000-03-13 00:00:00+00:00,7460.731987513404,7829.64394289461,7325.126125425383,7616.580610524863
2000-03-14 00:00:00+00:00,7680.025198576463,7835.343895642618,7307.486363129089,7410.268800150603
2000-03-15 00:00:00+00:00,7451.186363890417,7762.400002277809,7141.197639451624,7482.827280886471
2000-03-16 00:00:00+00:00,7592.140752521265,8026.457625725569,7343.819502831691,7858.499569665641
2000-03-17 00:00:00+00:00,7820.064907228156,8095.165417872978,7638.368720572105,7858.217881247401
2000-03-20 00:00:00+00:00,7846.911954027749,8004.974035812875,7546.8353466741855,7682.390080578625
2000-03-21 00:00:00+00:00,7653.347420468965,7961.265517869686,7451.96802618139,7825.1840884536505
2000-03-22 00:00:00+00:00,7858.17232940521,8118.656995106384,7718.0017745406285,7971.059658713639
2000-03-23 00:00:00+00:00,7959.970584807239,8241.62160163132,7803.725646797176,8084.315274305642
2000-03-24 00:00:00+00:00,8112.94380193815,8368.78919833786,7944.068175127421,8144.257684953511
2000-03-27 00:00:00+00:00,8162.912197001377,8298.871261675877,7944.116810579134,8069.058016188443
2000-03-28 00:00:00+00:00,8026.403878963015,8243.197129034965,7848.704461311498,7999.756208226085
2000-03-29 00:00:00+00:00,8018.4615835387685,8172.075285912728,7710.004430582377,7886.455244425684
2000-03-30 00:00:00+00:00,7819.2685968219575,8104.045062114736,7585.213194720094,7823.212505105883
2000-03-31 00:00:00+00:00,7899.366193518791,8102.4963814256225,7601.855506575901,7895.557015657425
2000-04-03 00:00:00+00:00,7879.568182212579,8106.225471011303,7493.597406575801,7727.5970822013915
2000-04-04 00:00:00+00:00,7788.889886706673,8002.250865158647,7131.542158744918,7684.073443777859
2000-04-05 00:00:00+00:00,7609.820593172324,7958.443721820784,7417.150276754634,7691.138093650341
2000-04-06 00:00:00+00:00,7777.989751673495,8033.7736303461415,7636.991596541627,7896.156174842268
2000-04-07 00:00:00+00:00,7959.270933594084,8190.857125668523,7756.441673942567,7968.363491304219
2000-04-10 00:00:00+00:00,7996.442612050208,8180.11562097089,7682.188316590614,7863.615447405726
2000-04-11 00:00:00+00:00,7769.616940901016,7989.635705005417,7557.77067491296,7764.350968841463
2000-04-12 00:00:00+00:00,7788.909434697851,7999.024697395048,7496.575707132565,7611.715298298746
2000-04-13 00:00:00+00:00,7648.517192121293,7813.066481620168,7381.6949765394875,7506.159415844828
2000-04-14 00:00:00+00:00,7365.347753583293,7477.539839956481,6836.3764017763815,7042.779035393149
2000-04-17 00:00:00+00:00,6926.5723091790105,7280.460540699326,6734.285490928148,7111.969820383936
2000-04-18 00:00:00+00:00,7132.438584235838,7558.888827605101,6977.278314162718,7448.803982261568
2000-04-19 00:00:00+00:00,7471.490696577926,7599.510517310063,7171.257043953761,7371.199525542557
2000-04-20 00:00:00+00:00,7401.427197011365,7600.21498241549,7230.87397798523,7460.6881739497185
2000-04-24 00:00:00+00:00,7336.376631665287,7582.418324381596,7136.663825017509,7415.346952203661
2000-04-25 00:00:00+00:00,7510.5906216505955,7819.932978903627,7379.286709555392,7694.434241894633
2000-04-26 00:00:00+00:00,7702.9894485982095,7861.776182166009,7470.631678701149,7607.806661576033
2000-04-27 00:00:00+00:00,7468.895298249676,7791.83902443596,7341.116069898402,7652.5280528739095
2000-04-28 00:00:00+00:00,7684.846278810141,7862.651108470384,7488.994792941149,7669.176080442965
2000-05-01 00:00:00+00:00,7712.232783944206,7944.6790954666385,7582.1707491133975,7754.070058047771
2000-05-02 00:00:00+00:00,7751.508616885104,7933.678897191075,7565.118301442465,7683.383232295513
2000-05-03 00:00:00+00:00,7632.876424272519,7742.354558139788,7346.335802069128,7506.404246781021
2000-05-04 00:00:00+00:00,7544.44220788176,7716.963927248983,7382.138217323512,7544.457062724978
2000-05-05 00:00:00+00:00,7514.240863959745,7773.1982565216595,7442.331409046384,7654.155298829079
2000-05-08 00:00:00+00:00,7626.0454533310785,7812.132926281472,7454.033555679099,7613.107190847397
2000-05-09 00:00:00+00:00,7643.999185709147,7733.313578169354,7386.3476663745605,7516.46767347306
2000-05-10 00:00:00+00:00,7449.943583802776,7567.409713843592,7219.895505125933,7349.38183523342
2000-05-11 00:00:00+00:00,7430.326285237817,7616.567905863436,7271.703126326686,7471.707405548543
2000-05-12 00:00:00+00:00,7493.843566885701,7670.611375296941,7351.283859347149,7503.598148290068
2000-05-15 00:00:00+00:00,7519.075331189427,7764.145236316252,7355.925247724964,7682.614160139114
2000-05-16 00:00:00+00:00,7754.3565180416745,7955.545726598496,7612.349888220266,7798.9747480377555
2000-05-17 00:00:00+00:00,7719.80848581712,7836.355116797795,7536.353978004877,7658.474943242967
2000-05-18 00:00:00+00:00,7670.500090720261,7809.473814751477,7508.710165430465,7606.430339213461
2000-05-19 00:00:00+00:00,7529.928558871186,7639.50852944669,7334.04795389191,7440.0800075009465
2000-05-22 00:00:00+00:00,7455.903024632609,7562.199132954991,7163.529626385846,7418.563776563853
2000-05-23 00:00:00+00:00,7410.062383420908,7551.187976990676,7168.12255190065,7262.591621469706
2000-05-24 00:00:00+00:00,7252.1114619890495,7464.702274741391,7024.701230408295,7321.495264098048
2000-05-25 00:00:00+00:00,7361.657713426157,7535.99529202144,7116.897145322596,7233.139640644193
2000-05-26 00:00:00+00:00,7233.12435096319,7341.733896936495,7052.4182872904485,7189.394706141204
2000-05-30 00:00:00+00:00,7259.874115096671,7532.560542431575,7182.831767097012,7459.6009601429105
2000-05-31 00:00:00+00:00,7432.963535032645,7612.228044705278,7304.299859577196,7429.531082816422
2000-06-01 00:00:00+00:00,7489.445638941229,7759.103179339018,7402.940481871871,7657.841305922717
2000-06-02 00:00:00+00:00,7838.552902039043,8060.540529255761,7705.109872677081,7915.191493343562
2000-06-05 00:00:00+00:00,7871.291954200955,8049.712886031568,7703.475720906711,7859.313120596111
2000-06-06 00:00:00+00:00,7867.6235470431675,7983.793399837413,7638.006639755095,7761.516124263406
2000-06-07 00:00:00+00:00,7775.924870873808,7972.80474138885,7648.118728251757,7854.858120277524
2000-06-08 00:00:00+00:00,7875.87765131293,7979.381278537716,7691.214541438547,7829.10806889832
2000-06-09 00:00:00+00:00,7877.517952403651,7999.206512620707,7706.417303716883,7817.503172650933
2000-06-12 00:00:00+00:00,7840.555806990143,7944.156006982515,7631.2032507553895,7731.88956047222
2000-06-13 00:00:00+00:00,7723.519427219503,7933.901162706757,7592.148208114012,7852.584296770394
2000-06-14 00:00:00+00:00,7857.954586457906,8009.008354953348,7690.935834697879,7813.363095708191
2000-06-15 00:00:00+00:00,7822.734321668143,7988.428829382083,7650.274375283277,7845.619366772473
2000-06-16 00:00:00+00:00,7841.218106198375,7948.585683307392,7611.131253125544,7742.5090007819235
2000-06-19 00:00:00+00:00,7738.72827398012,7974.6841977996455,7601.27545093967,7858.733434628695
2000-06-20 00:00:00+00:00,7867.784111669996,7994.415069000536,7667.973204945267,7816.274351965636
2000-06-21 00:00:00+00:00,7780.632874972228,7946.509585193616,7644.556361208808,7818.196154426783
2000-06-22 00:00:00+00:00,7829.179893366845,7931.338493119031,7581.7323634196655,7706.987602811307
2000-06-23 00:00:00+00:00,7733.176744318902,7856.301210106607,7534.973426309049,7667.48665670678
2000-06-26 00:00:00+00:00,7702.898396625198,7886.679737381676,7553.197284968123,7753.960153590888
2000-06-27 00:00:00+00:00,7753.3741929892185,7927.640894027268,7612.881045968422,7746.85212052986
2000-06-28 00:00:00+00:00,7767.354907786721,7960.837567279783,7647.33880270326,7833.333544265479
2000-06-29 00:00:00+00:00,7768.101228410087,7955.611664660033,7599.153450079826,7791.592958591878
2000-06-30 00:00:00+00:00,7786.993171655593,7967.970829581022,7521.41224559486,7724.862109970301
2000-07-03 00:00:00+00:00,7732.153455282462,7914.514273587213,7652.892987512083,7855.393027517945
2000-07-05 00:00:00+00:00,7823.367725895262,7984.310759242439,7634.956588672934,7778.684834431857
2000-07-06 00:00:00+00:00,7777.113694398244,7923.154255896147,7601.231086320209,7809.120602142066
2000-07-07 00:00:00+00:00,7850.003475464157,8033.451361984155,7749.378611287378,7915.099868424237
2000-07-10 00:00:00+00:00,7921.982909031002,8083.530020785849,7814.224368364316,7934.30683195591
2000-07-11 00:00:00+00:00,7934.098627634546,8108.779499594706,7788.707967623812,7938.625548250973
2000-07-12 00:00:00+00:00,8011.722209822808,8162.647922187246,7859.830245198649,8034.748191900551
2000-07-13 00:00:00+00:00,8075.600247097717,8244.266828322548,7897.851238944363,8084.591441635042
2000-07-14 00:00:00+00:00,8126.15457588232,8254.47761660698,7962.541951398477,8122.448745731264
2000-07-17 00:00:00+00:00,8144.692329568787,8280.347977267786,7987.975137741868,8137.050568282604
2000-07-18 00:00:00+00:00,8103.5724385857675,8208.89650177,7927.992644541532,8043.961009025574
2000-07-19 00:00:00+00:00,8044.199117445388,8153.406231089096,7866.928930220085,7975.30951499939
2000-07-20 00:00:00+00:00,8018.370705466082,8240.642740373307,7905.666160317725,8107.770282566547
2000-07-21 00:00:00+00:00,8089.615464915505,8190.433089823973,7885.448150506643,7976.443682789803
2000-07-24 00:00:00+00:00,7982.984250706443,8114.033733583662,7763.226260713131,7879.566217087209
2000-07-25 00:00:00+00:00,7914.236928266732,8065.3234855134415,7735.406838996551,7908.763473387808
2000-07-26 00:00:00+00:00,7882.305185119514,8038.920478918276,7689.798824956986,7856.6931918263435
2000-07-27 00:00:00+00:00,7855.029302662054,8026.6017408378275,7647.622759227416,7814.971662342548
2000-07-28 00:00:00+00:00,7839.651671687727,7932.243876837974,7572.561469276172,7710.21896225214
2000-07-31 00:00:00+00:00,7766.912322928451,7946.5848870902655,7592.6645708741,7808.960564494133
2000-08-01 00:00:00+00:00,7827.302292183008,7987.269719072782,7693.044647412219,7856.433375954628
2000-08-02 00:00:00+00:00,7842.303541015586,7988.688193361891,7687.930002561339,7820.21325064078
2000-08-03 00:00:00+00:00,7739.159640668255,7988.52313353849,7617.048018624397,7885.353420972824
2000-08-04 00:00:00+00:00,7948.041691042705,8101.919671360983,7782.340830539402,7979.836803436279
2000-08-07 00:00:00+00:00,7990.232894239162,8183.117831317221,7873.574447491618,8085.458044227213
2000-08-08 00:00:00+00:00,8092.47213349184,8230.20183603267,7934.289407846888,8089.844385202974
2000-08-09 00:00:00+00:00,8095.700552834669,8219.60842194737,7905.033678089594,8028.148382242769
2000-08-10 00:00:00+00:00,8025.5788980524485,8137.732552046237,7846.207987137792,7941.6174800843
2000-08-11 00:00:00+00:00,8248.676313929156,8466.15150021846,8139.090789043228,8356.377888608724
2000-08-14 00:00:00+00:00,8385.480537735833,8554.647469797152,8245.613734372124,8455.48379861191
2000-08-15 00:00:00+00:00,8445.869192074728,8560.369458761303,8294.857701023984,8409.548571571708
2000-08-16 00:00:00+00:00,8420.96963153233,8575.392584316116,8290.522833142688,8400.296548772603
2000-08-17 00:00:00+00:00,8402.579964589257,8592.479830561138,8315.535665228179,8494.7009678334
2000-08-18 00:00:00+00:00,8509.234751283642,8659.304397515049,8387.656285490346,8546.080967888236
2000-08-21 00:00:00+00:00,8595.64843194932,8740.192251616565,8426.621732678632,8591.680415321141
2000-08-22 00:00:00+00:00,8609.86295502672,8733.675235876133,8443.26691880154,8555.571426801383
2000-08-23 00:00:00+00:00,8551.766545740542,8706.669048811948,8389.514625506637,8556.778894830495
2000-08-24 00:00:00+00:00,8561.837502704051,8700.345796032812,8419.236535153957,8554.484024394304
2000-08-25 00:00:00+00:00,8574.17121485901,8693.33084703437,8449.527255233812,8572.913250494748
2000-08-28 00:00:00+00:00,8596.221282448863,8772.252476966098,8481.818319888709,8640.761422023177
2000-08-29 00:00:00+00:00,8646.596545608616,8764.024783716388,8501.056682510281,8651.332077130675
2000-08-30 00:00:00+00:00,8638.93393036548,8839.129481332384,8532.396615854954,8704.55117372796
2000-08-31 00:00:00+00:00,8745.650622369003,9004.952976667357,8651.590022805021,8863.67412809655
2000-09-01 00:00:00+00:00,8912.495397063854,9009.51737378323,8703.153892149901,8844.585849247873
2000-09-05 00:00:00+00:00,8850.886487864096,8987.852531664346,8676.109296662102,8804.006250701845
2000-09-06 00:00:00+00:00,8810.512683442012,8944.82847251777,8582.40387407112,8715.857831876725
2000-09-07 00:00:00+00:00,8741.6400122155,8886.996599349672,8529.694823124228,8734.426737822592
2000-09-08 00:00:00+00:00,8706.280090784123,8862.290213027356,8531.059588066568,8703.07908878848
2000-09-11 00:00:00+00:00,8694.837865477135,8892.967389384537,8551.394906040146,8728.549739617854
2000-09-12 00:00:00+00:00,8765.358596241602,8879.789982665745,8583.346930870968,8704.890893954784
2000-09-13 00:00:00+00:00,8658.501693041731,8834.369954714977,8524.328968392803,8685.56195338443
2000-09-14 00:00:00+00:00,8765.24402590227,8872.851265100206,8568.463079204143,8695.929118473083
2000-09-15 00:00:00+00:00,8668.788555839077,8804.131933811339,8488.98218805375,8616.972692325711
2000-09-18 00:00:00+00:00,8616.272177773131,8721.607507442966,8313.891367660479,8415.010550513864
2000-09-19 00:00:00+00:00,8482.13764264322,8667.308279224237,8284.586719096378,8501.147781733423
2000-09-20 00:00:00+00:00,8500.009273401101,8623.906820334412,8238.17452778666,8438.46105227992
2000-09-21 00:00:00+00:00,8383.266594227773,8541.643142225816,8164.7433924911265,8335.736017413437
2000-09-22 00:00:00+00:00,8251.689979980873,8563.386964657273,8145.450973811522,8472.957475367934
2000-09-25 00:00:00+00:00,8527.736713626397,8686.484607214928,8313.949228807467,8437.139916069806
2000-09-26 00:00:00+00:00,8440.243944514945,8596.454282575689,8241.00990054441,8380.110533479601
2000-09-27 00:00:00+00:00,8375.620803202086,8536.214501967963,8166.237080129999,8356.802229825407
2000-09-28 00:00:00+00:00,8358.654563941247,8709.015109764947,8273.007728080782,8572.14844931662
2000-09-29 00:00:00+00:00,8569.076082215823,8740.673006835268,8362.857718542295,8494.062965024263
2000-10-02 00:00:00+00:00,8521.144816929938,8666.85589586949,8246.516835526048,8437.403499562293
2000-10-03 00:00:00+00:00,8469.73454065946,8636.350127763933,8253.674187843822,8369.739478804171
2000-10-04 00:00:00+00:00,8340.847650158239,8536.861761952036,8116.164809295833,8333.031157232821
2000-10-05 00:00:00+00:00,8303.246387453624,8532.52903219167,8143.014329308038,8290.799057982862
2000-10-06 00:00:00+00:00,8316.100519698244,8420.42821143059,7957.925176917958,8106.9270655326545
2000-10-09 00:00:00+00:00,8102.578160313569,8267.169508043638,7908.5667655537445,8103.25859554857
2000-10-10 00:00:00+00:00,8112.011812544737,8261.16512739529,7872.517514443198,8022.20471649617
2000-10-11 00:00:00+00:00,7930.660734296908,8151.714874401972,7691.139095931077,7906.316246531904
2000-10-12 00:00:00+00:00,7949.392478333651,8044.665353034644,7526.179517225858,7668.222809061408
2000-10-13 00:00:00+00:00,7667.243583231192,8094.144888901391,7582.522218793812,7988.886252485216
2000-10-16 00:00:00+00:00,8017.704032422165,8233.234469357421,7854.145732447532,8073.808563280851
2000-10-17 00:00:00+00:00,8107.971207096781,8219.328573414221,7781.496649568473,7916.668580908328
2000-10-18 00:00:00+00:00,7757.14619328527,8080.549085165754,7519.923397734529,7878.462410312146
2000-10-19 00:00:00+00:00,7994.717740887049,8269.250511379145,7822.5951238193775,8085.129729878157
2000-10-20 00:00:00+00:00,8055.311439934727,8299.54048336765,7931.868378138427,8144.932078912854
2000-10-23 00:00:00+00:00,8151.977158479562,8352.084879009444,7992.576155062181,8181.120451401919
2000-10-24 00:00:00+00:00,8214.849123887783,8408.741549048491,8037.333795290375,8216.923335146159
2000-10-25 00:00:00+00:00,8189.461481104658,8347.041905480573,7949.083285085268,8097.990728124976
2000-10-26 00:00:00+00:00,8075.389257308004,8269.265399947002,7738.282768184503,8037.687104031444
2000-10-27 00:00:00+00:00,8070.294569139974,8270.397017027391,7875.224396349375,8102.653130281717
2000-10-30 00:00:00+00:00,8097.934444445182,8418.019431232655,7968.3223592302975,8251.662381216884
2000-10-31 00:00:00+00:00,8299.616243885339,8594.402073617317,8138.367135464713,8472.054864753038
2000-11-01 00:00:00+00:00,8428.636951944538,8617.152370157733,8253.693819747496,8417.717808939517
2000-11-02 00:00:00+00:00,8454.880183037909,8648.872017604124,8299.586757746687,8474.330283910036
2000-11-03 00:00:00+00:00,8457.447230950434,8606.899302703927,8289.784974254237,8449.851085420698
2000-11-06 00:00:00+00:00,8478.108176047008,8667.670759232176,8338.481217618297,8505.376558873802
2000-11-07 00:00:00+00:00,8509.194174445356,8653.588652193013,8369.752633071215,8519.025475356728
2000-11-08 00:00:00+00:00,8542.050858633906,8660.077227334774,8285.003117086098,8393.125888500363
2000-11-09 00:00:00+00:00,8332.183083756505,8476.186927724164,8114.60497755051,8343.902391131967
2000-11-10 00:00:00+00:00,8278.736779638144,8427.973133975287,8092.823603728118,8180.74160149321
2000-11-13 00:00:00+00:00,8050.069924750229,8252.870358173132,7807.61204448911,8036.7615920081735
2000-11-14 00:00:00+00:00,8125.55935065738,8346.738076555615,8002.1307415448955,8197.84469697252
2000-11-15 00:00:00+00:00,8184.443142776149,8383.173391509064,8049.654528568204,8219.607449740171
2000-11-16 00:00:00+00:00,8202.93205215877,8335.30183222581,8023.976985448593,8131.504783514887
2000-11-17 00:00:00+00:00,8157.369671135876,8312.24254509608,7939.4954581077645,8106.967432059348
2000-11-20 00:00:00+00:00,8031.588442027162,8158.66402133191,7806.257344894493,7932.911288086325
2000-11-21 00:00:00+00:00,7938.635501485544,8091.897165712543,7741.779374671329,7908.395129267126
2000-11-22 00:00:00+00:00,7861.4308270991705,7982.673520782884,7619.814641449851,7758.132420282811
2000-11-24 00:00:00+00:00,7836.536424714623,7979.87767062964,7751.992817902812,7909.301895271987
2000-11-27 00:00:00+00:00,7999.102083430178,8132.973575735762,7795.061086969069,7929.805617071688
2000-11-28 00:00:00+00:00,7926.9856556404975,8072.405763516018,7705.370648799702,7824.857064768672
2000-11-29 00:00:00+00:00,7852.365041787362,8043.133165720265,7682.5664288949965,7895.949812907726
2000-11-30 00:00:00+00:00,7825.49607882442,8002.224400158636,7597.483237461411,7803.170608472079
2000-12-01 00:00:00+00:00,7850.589682493298,8081.38554276028,7715.305995355947,7887.039529364556
2000-12-04 00:00:00+00:00,7865.928286506931,8066.236297620663,7722.1806015819875,7919.016619939357
2000-12-05 00:00:00+00:00,7998.415119982918,8351.185715398591,7896.447154512659,8235.079616747797
2000-12-06 00:00:00+00:00,8210.223190903009,8408.288917254273,8004.441739202857,8131.309462085366
2000-12-07 00:00:00+00:00,8070.4498306719925,8291.250867811987,7960.62522165183,8124.382565334439
2000-12-08 00:00:00+00:00,8231.32963086646,8522.055185035695,8139.5054557851345,8400.861140523106
2000-12-11 00:00:00+00:00,8405.210552483753,8589.589219379648,8217.00878033106,8417.272282551974
2000-12-12 00:00:00+00:00,8385.644160009004,8554.728288124648,8186.163738620418,8350.389409400523
2000-12-13 00:00:00+00:00,8404.415369107764,8517.56155448631,8149.9652289919995,8255.579751554877
2000-12-14 00:00:00+00:00,8223.29267372039,8328.496959525079,7974.658024048514,8100.849781561643
2000-12-15 00:00:00+00:00,8011.04167509993,8161.919396145585,7811.506636509994,7984.565511975437
2000-12-18 00:00:00+00:00,8053.245131162713,8286.578669016226,7881.785656543202,8098.605867303908
2000-12-19 00:00:00+00:00,8072.00515462524,8305.680970644737,7844.901772501184,7970.463693205267
2000-12-20 00:00:00+00:00,7859.643324290619,8002.049518529771,7616.105434555625,7751.177656877786
2000-12-21 00:00:00+00:00,7740.305404542161,7996.709441239611,7576.330054912062,7812.547924790531
2000-12-22 00:00:00+00:00,7882.863296415689,8151.664627630108,7767.381209884955,8022.980070259422
2000-12-26 00:00:00+00:00,8037.288322826921,8218.933694393505,7901.422983383246,8102.9545827917755
2000-12-27 00:00:00+00:00,8087.034559658179,8365.365610422567,7994.618203651536,8258.125098079443
2000-12-28 00:00:00+00:00,8249.389140971181,8458.355927274399,8110.94353830296,8337.65146740526
2000-12-29 00:00:00+00:00,8351.50042258407,8522.140051650736,8141.032157722362,8258.066383946687
2001-01-02 00:00:00+00:00,8223.843409130926,8308.504680107679,7833.1438870122465,7954.423206649721
2001-01-03 00:00:00+00:00,7914.3627742079825,8429.946292179236,7704.700118267033,8215.171376436949
2001-01-04 00:00:00+00:00,8184.300645903763,8381.350828731,7811.168870235807,8005.619712874293
2001-01-05 00:00:00+00:00,8007.30249453286,8105.5872237458725,7653.907824347313,7805.570836275816
2001-01-08 00:00:00+00:00,7801.400845866864,7959.69676353233,7607.704805136296,7817.156442090869
2001-01-09 00:00:00+00:00,7832.369352536707,7967.334417197766,7642.610036226859,7774.988563969731
2001-01-10 00:00:00+00:00,7719.340068576072,7974.210404428292,7596.193288711121,7850.083841692656
2001-01-11 00:00:00+00:00,7848.6972067513725,8082.86625857871,7660.79649949516,7891.256314858794
2001-01-12 00:00:00+00:00,7890.279276244055,8025.0573297777655,7664.567997951363,7844.69237742573
2001-01-16 00:00:00+00:00,7840.5254576414445,8055.053360863684,7689.231070197124,7929.158154468983
2001-01-17 00:00:00+00:00,8017.858968111355,8181.958233209747,7836.456861136499,7950.288254477084
2001-01-18 00:00:00+00:00,7965.198993221432,8133.352738753133,7791.309816645309,7999.7094820812345
2001-01-19 00:00:00+00:00,8019.63793594052,8114.983833205996,7766.650273656256,7889.983113210648
2001-01-22 00:00:00+00:00,7900.211379192601,8086.0613044683605,7738.578991496601,7928.627398114651
2001-01-23 00:00:00+00:00,7934.784718792437,8172.980209069349,7813.294655120725,8076.283453270793
2001-01-24 00:00:00+00:00,8089.669917173732,8286.813222451905,7947.273739945722,8137.2904566936195
2001-01-25 00:00:00+00:00,8124.8883414975035,8276.115354406473,7961.66251564252,8107.6061106435955
2001-01-26 00:00:00+00:00,8082.364446608401,8214.39674772577,7894.5539830133475,8068.735267147422
2001-01-29 00:00:00+00:00,8088.811478459975,8269.318295219762,7969.82851871848,8132.631543889642
2001-01-30 00:00:00+00:00,8158.371420612818,8284.814210137942,7989.703999664044,8169.334276989102
2001-01-31 00:00:00+00:00,8176.93648284706,8315.669968382852,7973.825029161628,8112.128398999572
2001-02-01 00:00:00+00:00,8116.523586121129,8251.28412298282,7971.7476507368865,8120.208303112537
2001-02-02 00:00:00+00:00,8126.436064014307,8235.687798015064,7947.613603650173,8043.474812049419
2001-02-05 00:00:00+00:00,8060.107474719714,8197.04104051044,7922.671134431744,8078.367369581014
2001-02-06 00:00:00+00:00,8074.421788436471,8230.068419296094,7940.726898262633,8071.2829261645675
2001-02-07 00:00:00+00:00,8056.015741461888,8210.361382629317,7912.066408436893,8063.979862563312
2001-02-08 00:00:00+00:00,8097.508871443226,8221.594477924116,7929.918355981744,8034.363497786224
2001-02-09 00:00:00+00:00,8025.6025718606425,8126.272337945403,7832.335902243339,7968.066464237869
2001-02-12 00:00:00+00:00,7966.464924895449,8175.59797690435,7876.787319861957,8082.08764429763
2001-02-13 00:00:00+00:00,8102.010010878413,8223.444532022302,7940.2780382312185,8034.629155628383
2001-02-14 00:00:00+00:00,8041.2612750323,8158.98422565125,7848.001057086747,7996.982246153057
